request_id,t_start,t_end,latency_ms,status,server_latency_s
189850bc-13b8-45ef-b2d5-2539ebbb882c,1782296905.866728,1782296991.320631,85453.90,200,0.05822099099987099
dc077444-2094-45e6-88b2-e272726e7967,1782296932.873475,1782296932.943778,70.30,200,0.05670934699992358
358a0ca3-db28-4bbc-87f4-4e345749f8d1,1782296933.302611,1782296933.362791,60.18,200,0.05506440500084864
5c0e831b-0ad1-47e0-a0b3-16c6bfafa954,1782296933.490158,1782296933.560375,70.22,200,0.06279287799952726
e238f0e5-f311-4dba-966d-5fcbb992e055,1782296933.620740,1782296933.697267,76.53,200,0.0693955390006522
1b511129-2464-4f05-b87e-2d5cdd3a660b,1782296933.644801,1782296933.844109,199.31,200,0.07521606000045722
5c38bd44-0acb-45ed-9176-308fe8352323,1782296933.669893,1782296933.843890,174.00,200,0.0671429989997705
e09f0e7e-0645-41fb-b2ad-5cff6a016efa,1782296933.678269,1782296933.902713,224.44,200,0.057953735000410234
2f2d0b55-7e7d-484e-9a3d-39cf992c83c1,1782296933.886641,1782296933.966378,79.74,200,0.06197978999989573
e4b2743c-737b-4ff6-b68e-484c9cf66f7a,1782296934.387228,1782296934.446068,58.84,200,0.053866214000663604
6d7b797f-c25a-47a8-bef9-8a0414515ba7,1782296934.606535,1782296934.665486,58.95,200,0.054018224999708764
b0542a91-2d95-4bad-98c1-84678ecc3978,1782296934.758960,1782296934.851527,92.57,200,0.08647388499957742
90356475-7b39-4300-929c-2ffaa5601b9e,1782296934.786991,1782296934.989382,202.39,200,0.06606650199955766
8561bbba-4c0c-4e09-bafb-a0623fb5a683,1782296934.816149,1782296934.989661,173.51,200,0.06816055899980711
3a15b6c8-5253-46b9-9281-114315b9965d,1782296934.881434,1782296935.071467,190.03,200,0.08057494000058796
2fd30c6f-fbcc-4d89-9be8-161e47dcb882,1782296935.311279,1782296935.383544,72.26,200,0.06659151399981056
1ad0927b-cc0c-413a-a837-e5d1d9572287,1782296935.498080,1782296935.577008,78.93,200,0.07204634699974122
8d1e5a1a-af27-4db2-b1d4-c1b20c5b1d32,1782296935.628448,1782296935.719128,90.68,200,0.08308780599963939
73e76f3a-1902-4050-8e94-b52d780facfe,1782296935.652811,1782296935.741547,88.74,200,0.08070501500060345
1d806acc-59cb-486f-95a7-8a0df67210c3,1782296935.677035,1782296935.817660,140.62,200,0.07395954099956725
10c845c4-d341-4ad6-a017-0668ffba261a,1782296935.686234,1782296935.823902,137.67,200,0.10118923600020935
e52ace1c-e220-4c46-a497-3f4235d03159,1782296935.896814,1782296935.969074,72.26,200,0.060533000000759785
8eff1dfc-ec1c-40fe-bada-ecb2a0a91e7c,1782296936.399120,1782296936.465868,66.75,200,0.06067614699986734
6b8996fd-5ddb-4769-8162-84d0f79a254e,1782296936.618508,1782296936.695094,76.59,200,0.06996948599953612
162902e4-adb9-4a5c-9099-5e7502a80c82,1782296936.770672,1782296936.859005,88.33,200,0.08134226899983332
61e306df-b017-4658-8638-20f6a7ed1ad6,1782296936.798741,1782296936.887712,88.97,200,0.08198818700020638
0621e175-0871-4314-9ba1-d2426a19b9f0,1782296936.827614,1782296936.940224,112.61,200,0.07536014000015712
d5ec897b-cecd-4906-97b2-c48a08031f2d,1782296936.890044,1782296936.992062,102.02,200,0.08417262700004358
8f7ae4f7-daea-47d8-892c-c583d4b927ee,1782296937.319291,1782296937.413908,94.62,200,0.08629805100008525
692e4230-0499-446a-ab99-52cd5b26edc1,1782296937.507562,1782296937.586803,79.24,200,0.07195158499962417
511316aa-6583-4ad7-845c-9ba45d0da21e,1782296937.637348,1782296937.729395,92.05,200,0.08482713800003694
318fe138-8d8f-42bf-b7e6-9e4376f1f220,1782296937.661830,1782296937.878214,216.38,200,0.06873164399985399
017b58f7-9e1c-441f-9706-efdd79d894e6,1782296937.686294,1782296937.877804,191.51,200,0.07627612199939904
890b3773-582e-405c-abc6-27902136794e,1782296937.694449,1782296937.775587,81.14,200,0.07315207099964027
4dddc981-4e45-4283-b2a4-33a0bd61ca57,1782296937.885636,1782296937.981421,95.78,200,0.0821930380006961
3f1b5813-bf7a-4f6b-8a39-e10662227845,1782296938.260488,1782296938.335730,75.24,200,0.06748129700008576
b5544ad3-584d-4331-8989-2cb804964be5,1782296938.424338,1782296938.510306,85.97,200,0.07932620999963547
48ddf317-c602-4fef-9d30-cd5a92ff72c1,1782296938.538830,1782296938.621953,83.12,200,0.07618137700046645
b1141d17-5b93-4d49-bfea-74cf3a238d97,1782296938.560354,1782296938.723103,162.75,200,0.09698740200019529
eedbe7f5-9e51-43bf-afb7-dae2225eac4d,1782296938.581109,1782296938.800704,219.60,200,0.07622654599981615
bccb7665-67f3-4644-a66d-e9ee8dc018e2,1782296938.589206,1782296938.890848,301.64,200,0.08842569999978878
7ec39aec-8d71-49e0-988d-b2731b4699d0,1782296938.840302,1782296938.972028,131.73,200,0.0787322830001358
08006ec9-6340-41ca-a5a2-4dc71c9e1157,1782296938.895868,1782296939.045541,149.67,200,0.07166509699982271
9117737d-2ea1-4ce9-9bb4-ce08adb1995a,1782296939.325366,1782296939.393963,68.60,200,0.06307694099996297
8f0285c8-bb84-4022-b92d-7a8397238919,1782296939.513639,1782296939.584961,71.32,200,0.06500452099953691
b6a92264-c143-425f-8311-5e8b4e08ce44,1782296939.643855,1782296939.736976,93.12,200,0.08380082299936475
59cca7b8-22cc-4185-ba74-0d5d94d8570b,1782296939.667919,1782296939.820922,153.00,200,0.08215765000022657
fb914c71-aa30-4f71-b16b-f135ab1d680c,1782296939.691633,1782296939.792151,100.52,200,0.09263870399990992
be1fa38c-e03e-427b-a32b-5f50091b50c2,1782296939.700226,1782296939.874039,173.81,200,0.08012305099964578
358bd275-b585-431b-a460-c3a1e1abbb72,1782296939.898945,1782296939.980816,81.87,200,0.06810538800073118
8235b6d8-0e6f-4e50-ab5a-de9028b45ed8,1782296940.327945,1782296940.409168,81.22,200,0.07289123500049755
44432d77-fb34-46ec-b896-a1968a061af4,1782296940.515644,1782296940.582839,67.20,200,0.06208490199969674
19a25279-4750-41f4-9f2c-18b79a63bf32,1782296940.646261,1782296940.715224,68.96,200,0.06312134599920682
884e4e9d-4ea1-45e0-bd83-b9afa57b83e5,1782296940.670357,1782296940.789016,118.66,200,0.07114839599944389
d7bc60cc-166e-484c-b265-f307b1a93d5d,1782296940.694896,1782296940.774273,79.38,200,0.06893256399962411
db08c950-e40c-4c5c-96b2-4431a307a497,1782296940.703248,1782296940.851839,148.59,200,0.07643181000003096
992fe378-6cc8-4230-b79c-c25de5d8f332,1782296940.899854,1782296940.993503,93.65,200,0.0751574799996888
b8503e5a-f286-4963-a223-6eb1aa0ab33b,1782296941.328531,1782296941.395699,67.17,200,0.061703358000158914
06dffec8-5d48-439f-8c4e-1dd98d1eec0b,1782296941.516296,1782296941.592590,76.29,200,0.06905563100008294
c9efce30-6609-4f6c-8489-7357e51a05fb,1782296941.647034,1782296941.714825,67.79,200,0.061899309999716934
78d8a955-1ad9-4862-8e48-fb436d62e23d,1782296941.671016,1782296941.784794,113.78,200,0.06844789999922796
78519026-1d02-403a-9940-c696448bc4bf,1782296941.695525,1782296941.771202,75.68,200,0.06729376099974615
29c03eb6-0d97-4d42-a6ab-2405f4758c54,1782296941.703778,1782296941.841426,137.65,200,0.0688636860004408
f52d56b3-6b9f-4bd3-a71f-4f03ed63c06f,1782296941.895898,1782296941.973439,77.54,200,0.06355097100004059
f2765be0-8e75-43b9-b23f-41cb7004003c,1782296942.270521,1782296942.352030,81.51,200,0.0732069119994776
b0379b35-ba77-4b51-8790-c588debe7b4d,1782296942.435490,1782296942.504733,69.24,200,0.0635945290005111
49cefe36-4295-45c9-8431-3c3066408069,1782296942.549274,1782296942.651928,102.65,200,0.09386758399978135
4e34ab67-b3b0-4430-bd5b-cc35cba4b05b,1782296942.570974,1782296942.756243,185.27,200,0.10209224600021116
7dcde90b-f747-4aca-929f-057905091346,1782296942.592423,1782296942.852693,260.27,200,0.09521513900017453
09217d6e-b0f6-4282-976c-91af0102b22b,1782296942.599420,1782296942.704659,105.24,200,0.0960525009995763
1135dde0-2bc2-4e1a-b601-be56658c8e56,1782296942.850970,1782296942.936363,85.39,200,0.07838638199973502
f3d78399-f7cf-4513-b1db-216c50dbe5c8,1782296942.917138,1782296943.010025,92.89,200,0.07139953000023525
4e4534f9-6f1c-4dec-b34b-174861c0cc86,1782296943.419011,1782296943.482539,63.53,200,0.05737191299976985
39f2559b-d742-491b-a5c2-209150fda8ce,1782296943.638016,1782296943.719553,81.54,200,0.07325766800022393
b1f8c0bf-169c-40ff-8535-4b82d7ad47ef,1782296943.790044,1782296943.873065,83.02,200,0.07625010300034774
4c9a01e2-fa67-42c4-844a-b4909d38f16b,1782296943.818186,1782296943.899890,81.70,200,0.07534412799941492
85db3494-1c5d-4053-a7b0-de6047cd4fdb,1782296943.846963,1782296943.959860,112.90,200,0.08488294499966287
80af8ba4-3211-4b15-b256-eb1f1331d76c,1782296943.894861,1782296944.006249,111.39,200,0.09371983800065209
19a8ecbf-7d60-435b-9573-5eab9eb1137c,1782296944.228035,1782296944.289116,61.08,200,0.05601099600062298
432c5e1f-99d8-4e40-b52b-81d5c2878dec,1782296944.374597,1782296944.451767,77.17,200,0.06880744000045524
443924a3-a82a-43ab-9aaa-a30c39bdf047,1782296944.475231,1782296944.564745,89.51,200,0.08016450800005259
a2fcc102-ecd9-4bfc-aa81-60d14de1b58d,1782296944.495289,1782296944.572739,77.45,200,0.07038600400028372
b34c7266-9240-46d1-8bc5-17413e045702,1782296944.512844,1782296944.652323,139.48,200,0.07821266799965088
cdfed026-df9f-4ede-b33a-6da1bb98dc1a,1782296944.519418,1782296944.653727,134.31,200,0.08842299400021147
0bde17ee-606a-466d-82fb-a37fc524cb8b,1782296944.743236,1782296944.815896,72.66,200,0.06670654700064915
ea5a0dd0-6bba-4c4f-bf07-45f5bab19cc3,1782296944.845366,1782296944.914371,69.00,200,0.06251927399989654
f2538297-6833-474b-ae14-76927cc40e79,1782296944.896763,1782296944.977144,80.38,200,0.0639871139992465
2157b3b5-da2a-4d0b-b292-9bfe48101491,1782296945.230129,1782296945.292287,62.16,200,0.056816318999153737
797bf7d8-ef57-493f-8715-655fc73b1923,1782296945.375787,1782296945.442062,66.27,200,0.060021279000466166
ac7cfb35-abb7-4cfd-8449-8f4a243bdce3,1782296945.477579,1782296945.550610,73.03,200,0.0662592639991999
431c2f63-d105-4f1a-a49e-ad87094d1b25,1782296945.496158,1782296945.572007,75.85,200,0.06774160500026483
d5bfead7-123c-422b-a9da-b748bb13675e,1782296945.515713,1782296945.644114,128.40,200,0.07033494000006613
29e0de63-93eb-4fd6-93a3-8f55692648fc,1782296945.521836,1782296945.707551,185.71,200,0.06228134199955093
6817aa38-2d50-4942-813f-195f275d211e,1782296945.745016,1782296945.815502,70.49,200,0.06448708800053282
c5b637d4-b8b3-4ca3-81e1-1558f60b793f,1782296945.847927,1782296945.944382,96.45,200,0.08710446099939873
04070ad3-8156-499b-9f9b-66edcf01e142,1782296945.913092,1782296946.016013,102.92,200,0.08424483700036944
23c39f43-2a71-4b13-bdd4-934b43e5bb11,1782296946.341788,1782296946.409400,67.61,200,0.06258375800007343
ed1ac930-edc3-41f5-915a-22fca5f454d7,1782296946.530474,1782296946.603174,72.70,200,0.06571720499960065
e35dd9fc-90c9-40c7-b41a-9db0ec183424,1782296946.664289,1782296946.754539,90.25,200,0.08115021199955663
